"Estacao";"Data";"Hora";"Precipitacao";"TempBulboSeco";"TempBulboUmido";"TempMaxima";"TempMinima";"UmidadeRelativa";"PressaoAtmEstacao";"PressaoAtmMar";"DirecaoVento";"VelocidadeVento";"insolacao";"Nebulosidade";"Evaporacao Piche";"Temp Comp Media";"Umidade Relativa Media";"Velocidade do Vento Media";"NA"
"83004";"18/01/1998";1800;-9999;30,6;21,4;-9999;-9999;45;920,4;-9999;32;2;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"19/01/1998";0;-9999;22,3;21,2;29,3;-9999;91;923,2;-9999;9;2;9,6;9;2,6;23,5;79,25;3,333333;-9999
"83004";"19/01/1998";1200;2,6;24,8;21,3;-9999;18,6;74;925,1;-9999;5;3;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"19/01/1998";1800;-9999;26,7;22,3;-9999;-9999;69;923,7;-9999;18;5;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"20/01/1998";0;-9999;22,4;20,8;29,1;-9999;87;926;-9999;9;2;6,1;3;2,4;23,02;82,5;2;-9999
"83004";"20/01/1998";1200;0;24,2;20,4;-9999;18,8;72;926,2;-9999;5;3;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"20/01/1998";1800;-9999;26,6;22,4;-9999;-9999;70;924,3;-9999;18;3;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"21/01/1998";0;-9999;21,5;20,8;32;-9999;94;926;-9999;0;0;11,4;10;2,2;24,16;72;1;-9999
"83004";"21/01/1998";1200;1;26,1;20,7;-9999;18,3;62;926,4;-9999;0;0;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"21/01/1998";1800;-9999;28,5;22,8;-9999;-9999;62;924,1;-9999;14;3;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"22/01/1998";0;-9999;22,2;19,9;32;-9999;82;924,8;-9999;0;0;9;2;3,5;24,28;74,25;1,333333;-9999
"83004";"22/01/1998";1200;0;27,2;21,3;-9999;18,6;60;924,7;-9999;5;2;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"22/01/1998";1800;-9999;30,2;21;-9999;-9999;45;922,4;-9999;27;2;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"23/01/1998";0;-9999;21,8;21,3;32;-9999;96;923,7;-9999;0;0;7,2;5;2,7;23,96;81;0;-9999
"83004";"23/01/1998";1200;45,5;26,4;21,3;-9999;18,4;64;923,4;-9999;0;0;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"23/01/1998";1800;-9999;26,6;22,4;-9999;-9999;70;921,1;-9999;0;0;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"24/01/1998";0;-9999;21,5;20,9;33;-9999;95;922,7;-9999;0;0;8,9;1;2,4;25,52;65,5;1,666667;-9999
"83004";"24/01/1998";1200;6,6;26,7;21,3;-9999;21,1;63;923,3;-9999;36;2;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"24/01/1998";1800;-9999;31,8;21,5;-9999;-9999;41;920,5;-9999;32;3;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"25/01/1998";0;-9999;23,4;20,7;30;-9999;79;922,3;-9999;0;0;5,8;4;4;24,82;77,5;1,333333;-9999
"83004";"25/01/1998";1200;0;25,8;21,2;-9999;20,7;67;922,7;-9999;32;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"25/01/1998";1800;-9999;27,6;23,1;-9999;-9999;69;922;-9999;0;0;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"26/01/1998";0;-9999;23,8;22,2;32,4;-9999;87;923,2;-9999;0;0;7,5;10;2,7;24,7;77,25;0,333333;-9999
"83004";"26/01/1998";1200;0;26,3;22,5;-9999;20,4;73;925,1;-9999;5;1;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"26/01/1998";1800;-9999;30,6;22,4;-9999;-9999;50;921,4;-9999;0;0;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"27/01/1998";0;-9999;22,2;21,3;33,5;-9999;93;925,7;-9999;0;0;11,2;10;2,4;27,1;70;2;-9999
"83004";"27/01/1998";1200;3,9;28,2;22,7;-9999;21,2;63;925,9;-9999;36;3;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"27/01/1998";1800;-9999;32,1;23,1;-9999;-9999;47;926,5;-9999;32;3;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"28/01/1998";0;-9999;26,3;24,3;33,4;-9999;85;925,8;-9999;0;0;8;8;4;25,32;78,75;2;-9999
"83004";"28/01/1998";1200;1,4;28,2;23,4;-9999;21;68;926,3;-9999;32;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"28/01/1998";1800;-9999;31,8;23,5;-9999;-9999;51;923,9;-9999;27;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"29/01/1998";0;-9999;22;21,8;29,2;-9999;98;926,2;-9999;0;0;2,1;10;2,5;24,32;87;2;-9999
"83004";"29/01/1998";1200;26;24;22,9;-9999;21,6;91;926,8;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"29/01/1998";1800;-9999;27;23,8;-9999;-9999;77;925,2;-9999;18;5;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"30/01/1998";0;-9999;23,4;22,2;33,3;-9999;90;926,8;-9999;9;1;10,2;10;1,8;25,62;75;1,666667;-9999
"83004";"30/01/1998";1200;0;26,3;22,2;-9999;20,9;71;925,7;-9999;5;2;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"30/01/1998";1800;-9999;31,4;22,1;-9999;-9999;45;922,6;-9999;32;3;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"31/01/1998";0;-9999;23,8;22,8;33,7;-9999;92;925,3;-9999;0;0;11,4;10;3,3;27,44;63,75;4;-9999
"83004";"31/01/1998";1200;7;28,2;22;-9999;21,5;59;926;-9999;32;7;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"31/01/1998";1800;-9999;32,1;22,8;-9999;-9999;46;923,3;-9999;32;5;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"01/02/1998";0;-9999;26,9;23,4;33,5;-9999;75;924,2;-9999;0;0;10;10;4,7;27,84;61,25;3;-9999
"83004";"01/02/1998";1200;0,1;29,9;23,6;-9999;23,2;60;925,3;-9999;32;5;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"01/02/1998";1800;-9999;33;23,8;-9999;-9999;47;922,7;-9999;32;3;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"02/02/1998";0;-9999;26,3;21,9;32,6;-9999;69;925,1;-9999;32;1;8,3;10;4,3;25,86;76,25;0;-9999
"83004";"02/02/1998";1200;0;27,7;22,2;-9999;22,2;63;927;-9999;0;0;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"02/02/1998";1800;-9999;30,4;24;-9999;-9999;60;923,7;-9999;0;0;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"03/02/1998";0;-9999;23,4;22,3;30,7;-9999;91;926,4;-9999;0;0;4,1;10;2,7;23,86;86;1;-9999
"83004";"03/02/1998";1200;4,7;25;23,3;-9999;20,8;87;927,4;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"03/02/1998";1800;-9999;29,7;24,4;-9999;-9999;65;924,4;-9999;18;3;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"04/02/1998";0;-9999;21,4;20,9;33,9;-9999;96;925,1;-9999;0;0;8,7;8;1,7;26,36;63;1,666667;-9999
"83004";"04/02/1998";1200;3;27,5;22,6;-9999;19,4;66;924,6;-9999;36;1;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"04/02/1998";1800;-9999;32,6;22,7;-9999;-9999;44;921,1;-9999;27;3;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"05/02/1998";0;-9999;25,5;21,5;32,9;-9999;71;924,4;-9999;36;1;7,1;10;4,6;25;74;1,666667;-9999
"83004";"05/02/1998";1200;0;27,3;21,6;-9999;21;61;924,3;-9999;32;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"05/02/1998";1800;-9999;32,2;23;-9999;-9999;47;922,1;-9999;27;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"06/02/1998";0;-9999;21,9;21,2;31,1;-9999;94;925,7;-9999;0;0;5,4;10;3;24,7;86,25;1,333333;-9999
"83004";"06/02/1998";1200;63,8;24,7;23,1;-9999;20,9;88;926,1;-9999;0;0;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"06/02/1998";1800;-9999;25,7;23,4;-9999;-9999;83;924,8;-9999;18;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"07/02/1998";0;-9999;23,4;21,8;32,1;-9999;87;926,3;-9999;0;0;6,3;2;2,2;26,58;67,75;0,333333;-9999
"83004";"07/02/1998";1200;0;25,8;22,5;-9999;20,2;76;925,9;-9999;0;0;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"07/02/1998";1800;-9999;30;23,2;-9999;-9999;57;923;-9999;27;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"08/02/1998";0;-9999;27,4;22,9;29,4;-9999;69;923,2;-9999;0;0;2,3;9;3,4;24,5;86;1;-9999
"83004";"08/02/1998";1200;0;25,8;22,8;-9999;22,1;78;925,1;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"08/02/1998";1800;-9999;26,8;23,7;-9999;-9999;78;922,9;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"09/02/1998";0;-9999;22,6;21,9;32,3;-9999;94;925,1;-9999;0;0;7,5;10;1,2;26,3;75,25;2;-9999
"83004";"09/02/1998";1200;22,5;25,6;23,1;-9999;22;81;924,4;-9999;5;3;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"09/02/1998";1800;-9999;30,4;24,1;-9999;-9999;60;921,1;-9999;32;3;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"10/02/1998";0;-9999;25,8;23,1;31,2;-9999;80;921,7;-9999;0;0;7,1;4;3,2;26,44;72,25;4,666667;-9999
"83004";"10/02/1998";1200;0,3;27,6;23;-9999;22,6;68;922,6;-9999;32;9;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"10/02/1998";1800;-9999;29,2;23,5;-9999;-9999;63;918,4;-9999;32;5;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"11/02/1998";0;-9999;25,4;22,5;25,4;-9999;79;923,4;-9999;0;0;0;10;3,3;20,46;95,5;2,666667;-9999
"83004";"11/02/1998";1200;0,6;21,6;21;-9999;18,1;95;925,6;-9999;18;5;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"11/02/1998";1800;-9999;20,2;19,6;-9999;-9999;95;926,4;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"12/02/1998";0;-9999;18,6;18,2;18,7;-9999;96;928,7;-9999;0;0;0;10;0,5;17,52;95;1,666667;-9999
"83004";"12/02/1998";1200;12,5;18,4;17,8;-9999;16,5;95;929,8;-9999;14;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"12/02/1998";1800;-9999;17,5;17;-9999;-9999;95;929,4;-9999;9;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"13/02/1998";0;-9999;17;16,5;18,9;-9999;95;930,4;-9999;0;0;0;10;0,5;18,18;96,25;0,666667;-9999
"83004";"13/02/1998";1200;12,9;18;17,7;-9999;16,6;97;930;-9999;14;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"13/02/1998";1800;-9999;18,5;18,1;-9999;-9999;96;928,7;-9999;14;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"14/02/1998";0;-9999;18,7;18,3;26,9;-9999;96;929,5;-9999;0;0;3,6;10;0,2;21,18;87,75;0,666667;-9999
"83004";"14/02/1998";1200;45,6;19,1;18,9;-9999;17,9;98;929,3;-9999;5;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"14/02/1998";1800;-9999;25,9;21,6;-9999;-9999;69;927;-9999;0;0;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"15/02/1998";0;-9999;21;20;26,6;-9999;92;929,4;-9999;0;0;3,1;10;1,2;21,86;88,75;2,333333;-9999
"83004";"15/02/1998";1200;0,2;23,4;20,7;-9999;19,1;79;928,9;-9999;5;3;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"15/02/1998";1800;-9999;21,9;20,5;-9999;-9999;88;926,9;-9999;14;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"16/02/1998";0;-9999;20,1;19,4;22,8;-9999;94;927,6;-9999;9;2;0;10;1,2;20,08;91;1,333333;-9999
"83004";"16/02/1998";1200;20,9;19,8;19,4;-9999;18,6;96;925,2;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"16/02/1998";1800;-9999;22,2;19,1;-9999;-9999;76;921,6;-9999;32;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"17/02/1998";0;-9999;19,6;19,2;25,6;-9999;96;921,5;-9999;27;1;3,7;8;1,1;20,14;86,75;0,666667;-9999
"83004";"17/02/1998";1200;3;20,3;18,4;-9999;17,2;84;923,1;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"17/02/1998";1800;-9999;22,9;20,7;-9999;-9999;83;920,9;-9999;18;2;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"18/02/1998";0;-9999;18,8;17,7;30,6;-9999;90;921,9;-9999;0;0;11,4;5;1,2;23;72;1,333333;-9999
"83004";"18/02/1998";1200;0,8;23,2;19,3;-9999;16,8;70;922;-9999;0;0;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"18/02/1998";1800;-9999;29,2;20,8;-9999;-9999;48;920,6;-9999;32;4;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"19/02/1998";0;-9999;22,2;20,4;31,9;-9999;85;922,9;-9999;0;0;8,7;1;3,5;24,7;73,25;1;-9999
"83004";"19/02/1998";1200;0;25,6;21,3;-9999;19,2;69;923,8;-9999;0;0;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"19/02/1998";1800;-9999;31,4;22,2;-9999;-9999;46;921,2;-9999;27;3;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"20/02/1998";0;-9999;23,4;22;30,6;-9999;89;923,5;-9999;0;0;7,5;4;3,4;23,58;79;1;-9999
"83004";"20/02/1998";1200;0;25,8;21,1;-9999;19,1;67;924,1;-9999;0;0;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"20/02/1998";1800;-9999;25,8;21,8;-9999;-9999;71;921,6;-9999;14;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"21/02/1998";0;-9999;21,2;19,9;31,8;-9999;89;923,1;-9999;0;0;8;4;2,6;24,14;76;0,666667;-9999
"83004";"21/02/1998";1200;0;26,6;21,5;-9999;19,1;65;924,2;-9999;0;0;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"21/02/1998";1800;-9999;29,8;22,2;-9999;-9999;53;920,9;-9999;18;2;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"22/02/1998";0;-9999;21,6;20,8;28;-9999;93;924;-9999;0;0;2,8;10;2,8;23,86;86,25;1;-9999
"83004";"22/02/1998";1200;0,1;26,2;22,2;-9999;21,1;71;925,4;-9999;0;0;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"22/02/1998";1800;-9999;23,2;22;-9999;-9999;90;923,9;-9999;14;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"23/02/1998";0;-9999;22;21;29,2;-9999;92;926,2;-9999;0;0;4,8;10;1,2;24,14;79,75;2,333333;-9999
"83004";"23/02/1998";1200;0,4;25,1;21,4;-9999;20,6;73;927,2;-9999;5;1;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"23/02/1998";1800;-9999;27,2;23,5;-9999;-9999;74;924,1;-9999;9;3;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"24/02/1998";0;-9999;22,9;21,1;29,5;-9999;86;926;-9999;9;3;4,3;6;2,4;24,12;87,5;1;-9999
"83004";"24/02/1998";1200;19;26,3;22,5;-9999;21;73;925,6;-9999;5;3;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"24/02/1998";1800;-9999;25,4;22,9;-9999;-9999;81;922,3;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"25/02/1998";0;-9999;21,9;21,7;29,7;-9999;98;924,7;-9999;0;0;4;10;1,6;24,26;78;1,666667;-9999
"83004";"25/02/1998";1200;0;24,6;22,1;-9999;20,4;81;923,7;-9999;32;4;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"25/02/1998";1800;-9999;28,7;23,1;-9999;-9999;63;921,1;-9999;32;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"26/02/1998";0;-9999;23,3;21,3;28,7;-9999;84;922,5;-9999;0;0;3,7;10;2,4;24,44;76,25;4,666667;-9999
"83004";"26/02/1998";1200;8,5;24,6;21,4;-9999;20,9;76;922,8;-9999;32;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"26/02/1998";1800;-9999;26,9;22,5;-9999;-9999;69;920,6;-9999;32;6;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"27/02/1998";0;-9999;24;21,4;30,8;-9999;80;923,3;-9999;32;4;6,3;10;2,5;25,38;72,75;2,666667;-9999
"83004";"27/02/1998";1200;0;25;21,9;-9999;21,5;77;924,3;-9999;32;2;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"27/02/1998";1800;-9999;29,1;23,6;-9999;-9999;64;921,8;-9999;32;4;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"28/02/1998";0;-9999;24,8;21,4;27,8;-9999;75;922,9;-9999;32;2;0,3;10;2,9;23,9;82;2;-9999
"83004";"28/02/1998";1200;4;22,9;22,1;-9999;21,4;93;922,9;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"28/02/1998";1800;-9999;26,9;22,8;-9999;-9999;71;921;-9999;32;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"01/03/1998";0;-9999;23,7;21,4;28,5;-9999;82;923,3;-9999;32;2;2,1;7;1,4;23,6;82;2,333333;-9999
"83004";"01/03/1998";1200;3,5;23,9;21,6;-9999;20;82;923,5;-9999;36;1;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"01/03/1998";1800;-9999;26,3;22;-9999;-9999;70;921,4;-9999;27;6;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"02/03/1998";0;-9999;22,8;21,3;32,2;-9999;88;922,7;-9999;0;0;8,3;9;2,4;24,78;71,5;1;-9999
"83004";"02/03/1998";1200;0;24,4;21,4;-9999;20,1;77;924,7;-9999;36;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"02/03/1998";1800;-9999;31;22,8;-9999;-9999;51;922,8;-9999;36;1;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"03/03/1998";0;-9999;23,6;20,9;31,1;-9999;79;926,1;-9999;9;1;5;10;3,2;23,32;85,75;0,333333;-9999
"83004";"03/03/1998";1200;16,4;24,5;22,1;-9999;19,8;82;927,4;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"03/03/1998";1800;-9999;28,1;23,8;-9999;-9999;71;925;-9999;9;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"04/03/1998";0;-9999;20,6;20;31;-9999;95;927,5;-9999;0;0;4,9;10;1,6;22,92;86,5;1,666667;-9999
"83004";"04/03/1998";1200;9,6;25,1;22,4;-9999;19,1;80;927,8;-9999;0;0;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"04/03/1998";1800;-9999;27,4;24;-9999;-9999;76;925,7;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"05/03/1998";0;-9999;19,7;19,1;30,5;-9999;95;926,6;-9999;23;2;2,4;10;1,6;22,48;87,5;0,333333;-9999
"83004";"05/03/1998";1200;33,7;23,3;22,1;-9999;18,6;90;927,9;-9999;5;1;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"05/03/1998";1800;-9999;27,9;23,9;-9999;-9999;72;925;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"06/03/1998";0;-9999;20;19,3;32,4;-9999;94;926,9;-9999;0;0;7,2;10;1,4;23,24;83,75;1,333333;-9999
"83004";"06/03/1998";1200;39,1;24,2;22,2;-9999;18,4;85;926,2;-9999;5;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"06/03/1998";1800;-9999;29;23,6;-9999;-9999;64;923,6;-9999;9;3;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"07/03/1998";0;-9999;20,6;19,8;33,4;-9999;93;924,8;-9999;0;0;8,7;0;1,9;24,3;75,75;0,333333;-9999
"83004";"07/03/1998";1200;2;25,7;22;-9999;19,2;73;925,4;-9999;5;1;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"07/03/1998";1800;-9999;32,4;21,7;-9999;-9999;40;923,2;-9999;0;0;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"08/03/1998";0;-9999;21,6;21;33,3;-9999;95;926,3;-9999;0;0;6,9;10;2,8;24,4;77,5;1,333333;-9999
"83004";"08/03/1998";1200;15,3;26,3;22,1;-9999;19,4;70;926,4;-9999;0;0;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"08/03/1998";1800;-9999;29,4;22,9;-9999;-9999;58;924,2;-9999;14;4;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"09/03/1998";0;-9999;21,5;20,4;30,8;-9999;91;926,7;-9999;0;0;7,2;7;2;23,68;81,75;0,666667;-9999
"83004";"09/03/1998";1200;20,7;22,5;21,5;-9999;18,9;92;926,6;-9999;5;1;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"09/03/1998";1800;-9999;30,3;23,4;-9999;-9999;57;923,9;-9999;14;1;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"10/03/1998";0;-9999;23,1;21,7;32,5;-9999;89;925,3;-9999;0;0;9,7;0;2;25,2;68,25;2,666667;-9999
"83004";"10/03/1998";1200;0;25,5;22;-9999;20,2;74;923,9;-9999;5;1;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"10/03/1998";1800;-9999;31,7;21,4;-9999;-9999;41;921,7;-9999;32;7;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"11/03/1998";0;-9999;23,9;21,2;29,1;-9999;79;923,2;-9999;0;0;4,1;0;4,2;23,12;86,25;2,333333;-9999
"83004";"11/03/1998";1200;0;24,9;22,2;-9999;20,2;80;924,6;-9999;0;0;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"11/03/1998";1800;-9999;25,7;22,3;-9999;-9999;75;923,7;-9999;18;4;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"12/03/1998";0;-9999;20,7;20,1;26,6;-9999;95;926,8;-9999;18;3;3,6;10;1,9;22,52;87;1;-9999
"83004";"12/03/1998";1200;0,9;22;21,1;-9999;20;93;928,5;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"12/03/1998";1800;-9999;24,3;21,8;-9999;-9999;81;926,3;-9999;14;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"13/03/1998";0;-9999;22;20,4;29,2;-9999;87;928;-9999;9;2;4,1;10;1,5;23,64;87,5;1;-9999
"83004";"13/03/1998";1200;0;22,8;20,9;-9999;21;85;927,1;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"13/03/1998";1800;-9999;25;22,2;-9999;-9999;79;923,8;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"14/03/1998";0;-9999;22,6;21,8;30,6;-9999;93;924,2;-9999;0;0;8,8;10;1,8;23,16;81,5;3,666667;-9999
"83004";"14/03/1998";1200;9,6;24,8;21,4;-9999;19,2;75;922,9;-9999;32;6;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"14/03/1998";1800;-9999;27,8;22;-9999;-9999;61;919,9;-9999;27;3;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"15/03/1998";0;-9999;20,6;20;23;-9999;95;923,5;-9999;18;2;1,1;10;2,7;19,24;90,75;0,666667;-9999
"83004";"15/03/1998";1200;15,5;19,5;18,4;-9999;17,3;90;925,3;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"15/03/1998";1800;-9999;20,8;19,2;-9999;-9999;87;924,9;-9999;14;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"16/03/1998";0;-9999;18,2;17,4;21,2;-9999;93;926,8;-9999;0;0;0,2;10;1;18,18;85,75;2,333333;-9999
"83004";"16/03/1998";1200;0,6;18,4;17,5;-9999;16,3;92;928,3;-9999;14;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"16/03/1998";1800;-9999;19,4;17,4;-9999;-9999;83;927,4;-9999;14;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"17/03/1998";0;-9999;17,5;15,8;22,4;-9999;84;929;-9999;0;0;2,6;8;1,5;18,96;78;2,666667;-9999
"83004";"17/03/1998";1200;0;19,8;16,8;-9999;15,2;75;929,3;-9999;9;4;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"17/03/1998";1800;-9999;21,2;17,9;-9999;-9999;73;927,5;-9999;14;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"18/03/1998";0;-9999;18,7;16,6;24,9;-9999;82;928,6;-9999;9;2;0,3;10;2;20,9;83,75;2,666667;-9999
"83004";"18/03/1998";1200;0;21;18,5;-9999;17,6;79;926,2;-9999;5;6;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"18/03/1998";1800;-9999;24,4;20;-9999;-9999;68;923,9;-9999;36;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"19/03/1998";0;-9999;20,5;19,8;29,6;-9999;94;925;-9999;0;0;9,2;8;1,5;23,96;73;2,666667;-9999
"83004";"19/03/1998";1200;9,2;23,4;20,8;-9999;18,8;80;925,6;-9999;32;5;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"19/03/1998";1800;-9999;28,7;21,6;-9999;-9999;54;923,5;-9999;27;3;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"20/03/1998";0;-9999;24;21,2;31,2;-9999;79;924,8;-9999;0;0;9,1;5;2;24,24;80;3;-9999
"83004";"20/03/1998";1200;0;24,6;21,7;-9999;21;78;925,8;-9999;32;4;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"20/03/1998";1800;-9999;29,9;22,2;-9999;-9999;52;923,2;-9999;27;5;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"21/03/1998";0;-9999;22,2;21,6;25,9;-9999;95;924,7;-9999;0;0;0,4;10;2,4;22,36;92;0;-9999
"83004";"21/03/1998";1200;2;22,9;21,7;-9999;20,6;90;926,1;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"21/03/1998";1800;-9999;23,8;21,7;-9999;-9999;84;922,9;-9999;0;0;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"22/03/1998";0;-9999;21,2;20,8;27,4;-9999;97;924,9;-9999;0;0;4,2;10;1;22,36;88;2;-9999
"83004";"22/03/1998";1200;1,4;23;20,4;-9999;18,6;80;924,2;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
